A1: Ladder,B1: ZymoMagbead-HT,C1: ,D1: ,E1: ,F1: ,G1: ,H1: ,A2: ,B2: ,C2: ,D2: ,E2: ,F2: ,G2: ,H2: 
3.385482,0.312935,1.395954,0.4685388,1.029773,2.34473,0.5621204,2.282107,0.5067806,1.166952,2.25439,4.579369,2.063443,0.4517502,2.590466,1.791491
3.268193,0.336969,1.403348,0.4060241,1.034697,2.387367,0.5613648,2.262038,0.5196447,1.125906,2.172556,4.335548,2.048643,0.4657285,2.701978,1.802096
3.618165,0.3981667,1.351481,0.389095,1.01701,2.379243,0.5717712,2.2362,0.5453039,1.113364,2.149139,4.352867,2.092274,0.4650837,2.754017,1.729235
3.797347,0.3675883,1.375268,0.3526381,0.9525244,2.36889,0.5582578,2.216914,0.4696224,0.9593656,2.184042,4.234138,2.085876,0.500277,2.748569,1.597898
3.97494,0.392808,1.390051,0.3659098,0.907764,2.360163,0.5467975,2.1233,0.398021,0.8681579,2.197915,4.123147,2.133629,0.4736826,2.628045,1.535691
3.975431,0.3366383,1.375011,0.4060968,0.9376338,2.313143,0.5330786,2.012899,0.3792828,0.817084,2.225796,4.02816,2.206302,0.4694888,2.545477,1.454432
3.76387,0.2925314,1.356774,0.4101603,0.9530322,2.209168,0.5346514,1.916098,0.3079877,0.8145272,2.250857,4.014547,2.287764,0.4611155,2.451331,1.471432
3.883342,0.2614341,1.35958,0.4275365,0.9974533,2.211463,0.5666248,1.93745,0.2752643,0.8987654,2.305038,3.959424,2.264144,0.5120407,2.381699,1.559033
3.803982,0.148394,1.335816,0.3926535,0.9909378,2.20125,0.5606422,1.917423,0.3309856,0.8884781,2.353965,3.883034,2.13053,0.5243891,2.432795,1.643676
4.016237,0.2059738,1.278494,0.3980609,0.9767472,2.232154,0.5855864,1.913182,0.4370364,0.8552318,2.386086,3.90941,1.941514,0.5375545,2.491912,1.659658
4.356829,0.2805232,1.211829,0.3886781,0.9264234,2.264036,0.5712601,1.901008,0.5429117,0.9734839,2.387559,4.123495,1.773849,0.4758592,2.577127,1.655179
4.053953,0.2785036,1.210879,0.3727734,0.8424471,2.278837,0.5271508,1.962394,0.5420883,1.055016,2.352377,4.21613,1.631746,0.4470859,2.621978,1.599253
3.653879,0.3940898,1.225729,0.3791142,0.7426875,2.232462,0.5022075,1.939948,0.5434234,1.115147,2.312717,4.119674,1.513222,0.434124,2.636476,1.540113
3.140265,0.3938036,1.201475,0.3426252,0.778128,2.141852,0.4945612,1.965388,0.5156721,1.161851,2.281221,4.116369,1.523108,0.4759769,2.55784,1.469932
2.49314,0.3996369,1.209471,0.3167538,0.7293684,2.069143,0.4670776,1.944505,0.4319659,1.196039,2.207196,4.122022,1.616821,0.4839996,2.524544,1.434518
2.288445,0.3726828,1.233,0.321394,0.7972406,2.058568,0.5064654,1.921722,0.3114948,1.176656,2.177094,4.115197,1.741573,0.5132272,2.496395,1.508227
2.632368,0.3153538,1.261606,0.3423113,0.8585464,2.07478,0.4755137,1.897091,0.1966777,1.065652,2.133104,3.916587,1.897335,0.5927819,2.48939,1.500925
3.061018,0.3908364,1.285352,0.4158407,0.9569565,2.12295,0.5453027,1.89833,0.2976791,0.956556,2.071862,3.722885,1.862907,0.6264986,2.437699,1.537762
3.187024,0.4135012,1.271845,0.4095698,1.045372,2.215591,0.5431148,1.84092,0.3778274,0.965321,1.98754,3.68538,1.769883,0.6165304,2.338445,1.570953
3.191664,0.4417552,1.245615,0.4621026,1.127265,2.256658,0.5344564,1.785217,0.3990486,0.9932725,1.964939,3.638289,1.737772,0.6218373,2.337721,1.571388
3.077353,0.4169492,1.241382,0.4861739,1.099329,2.293708,0.5489991,1.810205,0.4680979,0.9970273,1.927417,3.584869,1.644205,0.5400754,2.35485,1.495519
2.550802,0.3995514,1.161585,0.420168,1.002566,2.347927,0.4922911,1.853058,0.4366231,0.9595384,1.916769,3.709722,1.524247,0.5289598,2.381612,1.44563
1.873755,0.3053335,1.134147,0.3971129,0.8918071,2.370571,0.4861407,1.874735,0.3987902,0.9465572,1.935655,3.76334,1.509036,0.4719225,2.442717,1.443677
1.284503,0.2329122,1.107781,0.4129514,0.8405222,2.378179,0.4800575,1.853315,0.2835678,0.9032961,1.943415,3.80133,1.585412,0.3575177,2.473697,1.481548
1.57373,0.216745,1.100352,0.4127146,0.7578614,2.331673,0.4522116,1.795092,0.1929097,0.8576974,2.034456,3.767673,1.658261,0.2945256,2.42524,1.523649
1.587321,0.1906522,1.119258,0.42558,0.7853462,2.321018,0.4890581,1.733504,0.224693,0.7372372,2.088393,3.615777,1.684125,0.2389003,2.373695,1.543434
1.932151,0.2364384,1.112629,0.3646128,0.7683489,2.273548,0.4601007,1.693656,0.2604973,0.7726828,2.123999,3.406854,1.534445,0.2953885,2.2724,1.565712
2.343677,0.3544995,1.07849,0.3593243,0.7712461,2.112387,0.4403414,1.557756,0.2712428,0.8389722,2.213773,3.340786,1.557727,0.3681482,2.255883,1.515236
2.58889,0.3876517,1.072482,0.3766802,0.7368368,2.02412,0.4928291,1.508105,0.3168599,0.8516035,2.271074,3.272197,1.595528,0.3870352,2.242568,1.433789
2.5155,0.3712601,1.094,0.3685455,0.6760889,2.054817,0.4881132,1.514677,0.3259544,0.8041471,2.253621,3.38524,1.612705,0.3831581,2.321428,1.344404
2.515054,0.2693031,1.105146,0.380761,0.6845264,1.974816,0.5471898,1.565172,0.2523388,0.7907785,2.287339,3.478451,1.62874,0.4353569,2.37645,1.349004
2.654139,0.2149349,1.127153,0.4363887,0.7542633,1.928303,0.570556,1.646646,0.2720902,0.8504651,2.227389,3.430301,1.57645,0.3945037,2.443922,1.410761
2.693517,0.1484181,1.046148,0.4181873,0.7849581,1.957653,0.6088808,1.706313,0.3191839,0.8947237,2.244985,3.354371,1.525033,0.3700753,2.43069,1.396724
2.702053,0.07835563,0.9772179,0.4158774,0.8572932,1.98103,0.6422689,1.722704,0.4186102,0.8461719,2.301438,3.278863,1.480279,0.3704295,2.46427,1.355016
2.745471,0.09851708,0.9245265,0.4010523,0.8222116,2.012908,0.6827098,1.706095,0.5211257,0.8381075,2.21378,3.377466,1.49625,0.4289523,2.400129,1.356833
2.70616,0.2203684,0.8603605,0.4281707,0.7952557,1.996649,0.5905109,1.677234,0.5409224,0.7944182,2.135257,3.381932,1.453782,0.4499762,2.312121,1.324526
2.510317,0.2458972,0.8654537,0.4873885,0.7764509,2.020518,0.5368122,1.585156,0.4896638,0.7268812,1.997838,3.551921,1.410864,0.4795322,2.239039,1.330448
2.18676,0.2239128,0.8931825,0.5273205,0.7652509,2.046913,0.4924431,1.566815,0.3653107,0.6582398,1.967109,3.839118,1.408399,0.4607891,2.207677,1.345559
2.087323,0.2543591,0.8814264,0.535471,0.7704652,1.969874,0.4878,1.505008,0.310695,0.6322172,1.943617,3.985257,1.353563,0.4594184,2.140967,1.38493
2.049526,0.2623766,0.8599911,0.4900576,0.7749913,1.979312,0.5254881,1.54386,0.3760759,0.6995079,1.936997,3.92267,1.295576,0.4167158,2.167799,1.4338
1.924109,0.2817945,0.8448685,0.4358941,0.7134172,1.953233,0.5443231,1.513102,0.3688631,0.7493409,2.014018,3.732829,1.307767,0.4412833,2.253048,1.440617
1.850513,0.1917513,0.7797534,0.3731302,0.7042307,1.925735,0.594788,1.502202,0.3726682,0.7693046,2.157699,3.562264,1.364922,0.38796,2.322509,1.344918
1.74968,0.2524781,0.8035237,0.3760451,0.7120723,1.87914,0.6797595,1.501062,0.4128341,0.7066969,2.164781,3.546899,1.429737,0.3626169,2.299904,1.353744
1.832592,0.2754751,0.7893794,0.3479898,0.7717663,1.906019,0.6506398,1.599287,0.3984696,0.6515125,2.086011,3.605652,1.409389,0.3554461,2.334397,1.345295
1.779728,0.289834,0.8192174,0.3956536,0.8224291,1.877036,0.6020467,1.613867,0.30237,0.6546903,2.023054,3.75791,1.342835,0.4143481,2.2846,1.422939
1.737325,0.2778528,0.8548601,0.4358963,0.8218696,1.80736,0.5678124,1.623672,0.1819524,0.6742869,2.052414,3.915531,1.236227,0.3461415,2.235021,1.475878
1.886679,0.3256873,0.8595582,0.4631541,0.8033673,1.735192,0.55925,1.622426,0.1703189,0.7013696,2.038955,4.110996,1.162574,0.3307281,2.121068,1.578506
2.069148,0.2922139,0.8561178,0.4268452,0.7194685,1.722354,0.5003915,1.596939,0.1591597,0.7359599,2.057045,4.102156,1.120654,0.3209881,1.997628,1.613866
2.20411,0.3009525,0.8730546,0.3951934,0.6924992,1.669342,0.378163,1.453363,0.06867415,0.7338871,2.09263,3.948942,1.07016,0.3144799,1.988323,1.598281
2.336802,0.2498557,0.8663831,0.3345326,0.6600117,1.688273,0.3252151,1.343915,0.003319704,0.7764673,2.050862,3.734764,1.077937,0.2880626,2.053848,1.501252
2.256661,0.3141066,0.9086094,0.3089261,0.6293665,1.779265,0.3746007,1.307409,0.05924037,0.7443193,2.104583,3.64519,1.010774,0.2973083,2.063082,1.416291
2.098893,0.1562426,0.9232336,0.3404485,0.6497775,1.872044,0.4095104,1.337425,0.1106202,0.7051622,2.137226,3.544104,0.9761922,0.3578675,2.01547,1.347823
1.669713,0.1232027,0.9388545,0.387025,0.6185943,1.914202,0.4653098,1.39946,0.1794851,0.7302627,2.077868,3.413249,0.9459541,0.4607333,2.010131,1.322651
1.299741,0.1176422,0.9450305,0.4752176,0.5861462,1.943783,0.5211552,1.480069,0.2531238,0.7077764,1.964792,3.217477,0.8456189,0.4665211,1.967432,1.217899
1.31397,0.05130319,0.92514,0.4750813,0.5399849,1.899604,0.5707723,1.583574,0.304509,0.6709785,1.834359,3.404302,0.8612446,0.4931581,1.958773,1.235987
1.521908,0.03122567,0.8754069,0.4196669,0.4939171,1.822278,0.6014816,1.668023,0.4267282,0.6757115,1.762276,3.311052,0.9371522,0.4940407,1.885432,1.231852
1.754858,0.1270261,0.7907259,0.3703068,0.5930095,1.743865,0.6169996,1.609492,0.3522342,0.6677507,1.70418,3.350133,0.9797498,0.4703361,1.901643,1.167342
2.007044,0.2095361,0.6845249,0.2853367,0.6651819,1.697419,0.6326531,1.554681,0.3327505,0.6798492,1.593105,3.393507,0.9160739,0.4050778,1.985397,1.12098
1.929473,0.2887936,0.6992006,0.2377417,0.6385185,1.703926,0.6472957,1.537282,0.342758,0.6817972,1.626631,3.508691,0.8351383,0.412843,2.041394,1.145242
1.74917,0.2217695,0.7999484,0.2728738,0.6811277,1.688328,0.6044313,1.468776,0.2917353,0.697238,1.713416,3.610142,0.780206,0.423575,1.945662,1.156108
