A1: Ladder,B1: PowerSoil-HT-Organic-1,C1: PowerSoil-HT-Organic-2,D1: PowerSoil-HT-Organic-3,E1: PowerSoil-HT-Sand-Clay-1,F1: PowerSoil-HT-Sand-Clay-2,G1: PowerSoil-HT-Sand-Clay-3,H1: PowerSoil-HT-Sand-1,A2: PowerSoil-HT-Sand-2,B2: PowerSoil-HT-Sand-3,C2: PowerSoil-HT-Clay-1,D2: PowerSoil-HT-Clay-2,E2: PowerSoil-HT-Clay-3,F2: PowerSoil-HT-Beach-Sand-1,G2: PowerSoil-HT-Beach-Sand-2,H2: PowerSoil-HT-Beach-Sand-3
2.278556,1.076564,2.082724,1.354397,2.842114,1.703242,1.594865,0.7626801,0.7497849,1.192232,2.925615,17.61267,0.1990173,0.3364284,0.2957094,0.4530609
2.026376,1.011685,2.048213,1.345632,2.770137,1.695012,1.56255,0.8105296,0.6994242,1.132973,2.906947,17.30995,0.2726315,0.2925237,0.3688754,0.4115092
2.034216,0.9840369,1.967629,1.218202,2.82496,1.647672,1.539273,0.7944077,0.5891548,1.121252,2.980345,16.81077,0.3094946,0.3084906,0.40001,0.4285852
2.200294,1.101283,2.035146,1.200218,3.074433,1.613966,1.576779,0.7315474,0.4968128,1.192002,2.811644,16.12085,0.3093119,0.2376793,0.4233322,0.4156427
2.177829,1.188068,2.101139,1.368968,3.426305,1.652143,1.500363,0.7104425,0.3867213,1.246301,2.830357,15.58301,0.2956586,0.2440415,0.396871,0.3923037
2.520234,1.242191,2.047905,1.550091,3.592683,1.690357,1.449665,0.6818092,0.5001627,1.169871,2.765053,15.48466,0.2861333,0.1929003,0.3763723,0.4204096
2.589398,1.281066,1.97716,1.507488,3.694339,1.755084,1.449509,0.6364276,0.5415205,1.198761,2.4249,15.07592,0.2374503,0.1659504,0.3859903,0.4790968
2.626235,1.371788,1.98927,1.477543,3.489488,1.581939,1.508841,0.6171513,0.5581544,1.161958,2.410315,14.84468,0.2048091,0.1645836,0.3782525,0.5044883
2.920599,1.354572,1.935956,1.397376,3.080514,1.683699,1.397529,0.5712074,0.5787495,1.13459,2.564416,14.72803,0.2493882,0.1722006,0.4267852,0.50995
2.780611,1.256809,1.985073,1.393582,2.778923,1.606879,1.272558,0.5426583,0.6886382,1.151174,2.701712,14.30633,0.2636196,0.1938225,0.4244706,0.4775063
2.676798,1.200971,1.98472,1.221062,2.559288,1.600666,1.181824,0.5168601,0.6967858,1.185971,2.805621,14.0887,0.3096744,0.2552352,0.3765027,0.4461302
2.699935,1.233573,1.984897,1.107709,2.528589,1.462578,1.075422,0.5258657,0.5824527,1.187712,2.76412,13.48944,0.3759082,0.2790297,0.3459629,0.4609337
2.547045,1.184509,1.939115,1.067911,2.408125,1.499996,1.024621,0.5372673,0.5400788,1.073665,2.647002,12.97818,0.4271752,0.3201963,0.3039518,0.4814827
2.512445,1.155463,1.795186,1.099717,2.371766,1.540908,0.9967489,0.5310215,0.5504061,0.9180196,2.384671,12.60238,0.4516927,0.2835939,0.3155307,0.4144497
2.336884,1.064504,1.639648,0.9649275,2.331916,1.561477,1.027894,0.5200728,0.5089602,0.8670495,2.308872,12.0845,0.5140164,0.2174929,0.3271607,0.3949426
2.181604,1.042677,1.50769,0.8749394,2.382949,1.525105,1.165254,0.4931537,0.500455,0.8014979,2.311044,12.19588,0.5022956,0.1650298,0.3141578,0.3916812
1.958223,1.02646,1.388803,0.9190337,2.397337,1.66297,1.248118,0.5022528,0.5848787,0.7441002,2.356008,12.31401,0.4778398,0.1781308,0.2920359,0.3853501
1.438355,0.942402,1.395554,0.9950697,2.355186,1.655215,1.218781,0.4947501,0.7093312,0.7522606,2.224188,12.5976,0.3967429,0.1919906,0.2952823,0.4150673
1.43224,0.8759151,1.464201,1.113668,2.182087,1.624428,1.223709,0.4293045,0.7147548,0.8387355,2.354293,12.62853,0.3682572,0.2241407,0.2632357,0.3861442
1.406446,0.9490848,1.529748,1.237017,1.98115,1.455836,1.232314,0.4167975,0.7068551,0.8348302,2.460811,12.09219,0.3302056,0.2118647,0.2808636,0.403561
1.390764,1.052695,1.606006,1.386889,1.779686,1.277027,1.294585,0.4200721,0.6648754,0.7960566,2.504784,12.05729,0.2852667,0.2587208,0.3203605,0.4352623
1.653395,1.118584,1.628894,1.582875,1.733819,1.221906,1.185666,0.4411074,0.5712389,0.7353141,2.446878,11.89246,0.2411985,0.3058273,0.3510379,0.3366339
2.044934,1.165138,1.625785,1.623852,1.617115,1.145931,1.172621,0.4544661,0.4665633,0.7013778,2.415376,11.64249,0.262489,0.3089301,0.4015271,0.2391781
2.350837,1.135041,1.546582,1.585343,1.637455,1.143565,1.222229,0.489796,0.5092593,0.6738787,2.342415,11.53918,0.2601295,0.3524921,0.4043489,0.2539836
2.304404,1.124149,1.469656,1.476138,1.837613,1.289771,1.272001,0.5298321,0.6153071,0.761346,2.149757,11.59136,0.2456644,0.3928769,0.4047385,0.2111017
2.13164,1.095545,1.49062,1.4322,2.044169,1.305709,1.307468,0.5138306,0.64113,0.8639164,1.923246,12.19911,0.281048,0.3538664,0.3790039,0.2182228
2.063542,1.08995,1.552972,1.32016,1.974715,1.352555,1.285433,0.4575194,0.6196394,0.90914,2.181518,12.34076,0.3525929,0.3004877,0.3183907,0.2442937
1.674068,1.034352,1.53621,1.195289,1.933455,1.25884,1.304516,0.4269378,0.6681755,0.9119092,2.089537,12.49824,0.3079239,0.3249353,0.2148476,0.3268887
1.594446,1.109672,1.548345,1.17822,1.788015,1.122546,1.223992,0.4198053,0.6342217,0.9054884,2.073308,12.72559,0.2787927,0.336163,0.2369748,0.3740626
1.95026,1.096155,1.511574,1.174816,1.793391,1.052781,1.074472,0.4711455,0.6041305,0.8321708,2.012977,12.47925,0.3387594,0.3209924,0.2313257,0.3540581
2.332041,1.09437,1.475364,1.038022,1.667341,1.02276,1.061798,0.4860488,0.6088852,0.7399498,2.030177,12.08039,0.4295707,0.3032717,0.2380253,0.3302037
2.424595,1.096748,1.444069,0.9045013,1.62541,1.057583,0.9614883,0.5099894,0.7073748,0.6584697,2.016472,11.85777,0.4646156,0.2486148,0.2366256,0.3591948
2.585577,1.085777,1.507125,0.8426753,1.74599,1.144724,0.8600094,0.5364105,0.7712072,0.6592419,1.904945,11.88257,0.4571549,0.2219549,0.2144777,0.3809699
2.741704,1.204779,1.598636,0.8203231,1.752909,1.093353,0.9035564,0.4677675,0.745345,0.6286242,1.769052,11.94422,0.4268877,0.1957521,0.2040553,0.4396793
2.619111,1.23929,1.584575,0.7741303,1.852151,1.195724,0.8240548,0.4187782,0.7594019,0.6144603,1.818123,11.62319,0.3701914,0.1782865,0.1972201,0.5053262
2.528748,1.156776,1.521353,0.7990434,1.962915,1.185465,0.9362234,0.3237192,0.7749981,0.5626185,2.369049,11.19732,0.2761735,0.2617139,0.2480012,0.5301175
2.391348,1.074241,1.446903,0.9079356,1.940279,1.068203,0.889858,0.2851053,0.7520981,0.5935626,2.420326,10.70645,0.1380999,0.2821807,0.3768127,0.5196889
2.416326,0.9750996,1.328366,0.9633787,2.00997,0.9604105,0.8444085,0.3307795,0.7971665,0.614604,2.431563,10.03333,0.206742,0.236555,0.4450475,0.5240049
2.134584,0.8273684,1.161852,0.9344558,2.050544,0.930922,0.9165126,0.3390581,0.7386225,0.5969471,2.701631,9.64064,0.2492087,0.2712214,0.4917675,0.445708
2.036753,0.7871409,1.116814,0.9199819,1.983553,0.8821526,0.9134109,0.3697081,0.7659681,0.5430403,2.732437,9.945587,0.2436935,0.2443013,0.4642997,0.3607207
1.839947,0.7376646,1.127636,0.934575,1.81741,0.8386013,0.8315069,0.401668,0.7623473,0.5156322,2.487249,10.10337,0.2622516,0.2271958,0.4106818,0.3623744
1.569617,0.7882372,1.152203,0.9080617,1.515321,0.8153321,0.8116173,0.3614866,0.6720347,0.5858863,2.034716,10.35625,0.3101936,0.2028006,0.3830275,0.3578592
1.41618,0.7835356,1.055979,0.8475957,1.271614,0.9068719,0.7631633,0.3553646,0.5946482,0.6828716,1.524166,10.37255,0.3112558,0.1037057,0.3529925,0.3647443
1.511957,0.7462088,1.09554,0.8277033,1.023196,0.9356373,0.8291819,0.392326,0.5502961,0.6750072,1.720504,10.12167,0.379095,0.1537267,0.3236076,0.3348725
1.621959,0.6281503,1.244594,0.8232961,0.8165833,0.8723425,0.8212784,0.3871652,0.5880454,0.738062,1.384843,10.18797,0.3993001,0.1330698,0.3094229,0.334405
1.555975,0.6247844,1.34578,0.7972817,0.7445508,0.7650442,0.8911515,0.3849227,0.5900481,0.7490407,1.248029,10.1589,0.434943,0.1717541,0.2552986,0.4478207
1.586134,0.5976058,1.360303,0.8302263,0.9211398,0.7216021,1.002298,0.3156817,0.5252394,0.6798778,1.333056,9.967041,0.4526232,0.3044486,0.2049276,0.454667
2.098362,0.6375985,1.436841,0.7983807,1.110393,0.7049686,1.014759,0.2527823,0.6463466,0.6131595,1.381749,9.965246,0.379812,0.3487288,0.1715364,0.4745424
1.811458,0.5785285,1.546557,0.7724871,1.320898,0.7617227,0.8988156,0.1849104,0.7149983,0.601187,1.489639,9.686931,0.361139,0.3855627,0.1989115,0.5274914
1.6037,0.5396994,1.642704,0.7123381,1.443716,0.8085794,0.8428078,0.1485758,0.72678,0.5879616,1.526141,9.988381,0.3854196,0.3412806,0.2041218,0.5868731
1.777348,0.5796255,1.634192,0.6951779,1.464875,0.814806,0.7793429,0.1251237,0.7440284,0.4893793,1.488568,10.36082,0.3165843,0.2500025,0.2464981,0.6060656
1.769724,0.6296653,1.548136,0.6598247,1.253089,0.8659656,0.7072586,0.1989525,0.6994374,0.4853409,1.665052,10.8396,0.3682609,0.1938785,0.2849978,0.5042985
1.8626,0.5500823,1.542464,0.7374327,1.19132,0.8614853,0.6412561,0.2849604,0.6668907,0.5535926,1.976006,10.97436,0.4195424,0.1352191,0.2972478,0.4116169
1.677378,0.7053433,1.429393,0.8415763,1.008226,0.8929494,0.651101,0.3007294,0.6258473,0.5900959,1.954791,11.28768,0.4053266,0.1911653,0.2664176,0.4127309
1.440179,0.8328935,1.284205,0.9277273,0.9043723,0.9236806,0.7045537,0.359293,0.6646661,0.6539407,1.587012,11.00128,0.4594944,0.2738653,0.2454837,0.3885823
1.470858,0.7741585,1.235235,0.9013807,0.8589635,0.9595659,0.7102414,0.3926039,0.7292929,0.6388299,1.538266,10.60535,0.4323762,0.2788333,0.2497088,0.336283
1.122957,0.6570189,1.175628,0.9589551,0.7577441,0.9571009,0.740315,0.386174,0.7865151,0.6383189,1.514024,10.40286,0.4094267,0.3376305,0.2590128,0.3659154
1.086214,0.6127589,1.134168,0.9382972,0.7091407,0.8892792,0.7831697,0.2844489,0.7784804,0.5487837,1.447049,10.79959,0.4039547,0.3485474,0.1781851,0.4112048
1.528589,0.5663928,1.181197,0.9075927,0.735585,0.8560812,0.8180414,0.2162224,0.7719361,0.4527631,1.411355,10.6451,0.3398477,0.3850266,0.1177887,0.4578316
1.840792,0.5697449,1.120126,0.8993446,0.6652585,0.8347034,0.7010127,0.1865822,0.6901846,0.4604607,1.509321,10.68377,0.3353526,0.3932518,0.1095222,0.4326345
1.881468,0.4910927,1.024943,0.8510665,0.9001448,0.8299901,0.6110604,0.2171729,0.5762714,0.5149496,1.278158,10.47084,0.3715612,0.3501738,0.07234631,0.417297
1.736525,0.5331486,0.950715,0.7115596,1.087025,0.9264926,0.5517445,0.3167547,0.5119283,0.479196,0.6959068,10.32031,0.3135664,0.3929463,0.08489415,0.377482
1.455498,0.5775413,0.9302141,0.53233,1.287854,1.006647,0.5657654,0.3587283,0.5354447,0.4555223,0.1267136,10.23025,0.3519565,0.416624,0.1168717,0.3120798
1.034482,0.5320627,1.033201,0.4750295,1.646216,0.9151133,0.6620107,0.3458808,0.5199035,0.455462,0.2293073,10.07044,0.3439056,0.3608744,0.1902616,0.2647551
0.7046329,0.4978547,1.04149,0.5353818,1.770555,0.840643,0.8196312,0.266987,0.5671452,0.3703831,0.5488411,10.02397,0.3562199,0.3459587,0.2861049,0.2570285
0.6731346,0.5558751,1.012487,0.6145081,1.674953,0.6742851,0.7513428,0.1925668,0.5890837,0.2975477,0.7949257,9.858924,0.3668152,0.3625317,0.3445157,0.2636321
0.8000181,0.5182343,1.011537,0.6681122,1.419818,0.7008681,0.7043265,0.1996889,0.5405375,0.2904494,1.010479,9.839192,0.4089183,0.3858037,0.3364397,0.3574114
1.128044,0.5737557,0.9265749,0.7842987,1.142627,0.7627069,0.5637168,0.2281963,0.4946736,0.2786906,1.45339,9.67721,0.4568399,0.2993848,0.330555,0.3818665
1.159597,0.6027819,0.8568299,0.805591,0.8206402,0.9093413,0.4676062,0.2324918,0.4887125,0.3023796,1.357072,9.634306,0.4829422,0.2048696,0.3050905,0.3815565
0.9793352,0.5558431,0.7420767,0.658376,0.6915877,1.067993,0.4688703,0.359658,0.4810657,0.3066934,1.220916,9.334496,0.4736168,0.2138339,0.3334965,0.3415813
1.001857,0.5508974,0.5869027,0.5165915,0.5912226,1.043613,0.3590869,0.3715208,0.4532333,0.3349501,1.091656,9.454022,0.4774515,0.2809787,0.3658513,0.2597435
0.9466857,0.5109038,0.6435886,0.4127149,0.9110329,1.032706,0.3564157,0.3421957,0.4441212,0.4773574,1.231277,9.230135,0.4981517,0.2976027,0.381539,0.2214743
0.8306184,0.451517,0.6918572,0.2535199,0.7310676,0.9798868,0.3734869,0.2661402,0.490002,0.4877802,1.469975,8.707061,0.4050175,0.3751144,0.3982546,0.201436
0.8223912,0.3659762,0.8020681,0.2330442,0.6490892,0.8022479,0.2879565,0.2423695,0.5577819,0.4993562,1.377474,8.325971,0.3440832,0.4374115,0.3900655,0.2219456
0.8384916,0.3578011,0.9166986,0.2192736,0.5132825,0.7559559,0.2799676,0.1716986,0.5953245,0.5101804,1.215969,8.832719,0.3486537,0.4572031,0.3112703,0.2900865
0.9740698,0.4603136,0.9890455,0.4348974,0.3605133,0.836125,0.3702036,0.155056,0.5639095,0.5191625,0.9222881,9.154533,0.3516408,0.4044041,0.2000865,0.3284028
1.068313,0.4447365,1.061392,0.6435184,0.4231769,0.8842137,0.4569017,0.1226387,0.554083,0.4783313,0.6917928,9.5049,0.3879612,0.3686003,0.1619267,0.3813164
